P_kPa,G_kg_m2s,X,D_mm,CHF_kW_m2,P_reduced,rho_l_kg_m3,rho_g_kg_m3,density_ratio
13720.0,2787.0,0.225,8.030000000000001,796.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
3050.0,750.8,0.774,8.11,2187.0,0.13823422770124685,820.6416654450938,15.25149184172017,53.80730448940371
11760.0,3441.0,0.251,5.78,1121.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
14700.0,2173.0,0.088,8.0,1717.0,0.6662436548224028,608.9003957823116,93.73123539933255,6.496237814301203
13790.0,1315.3,-0.034,5.74,3533.2,0.6250000000000636,624.8579813954788,85.15223372759066,7.338127892151994
208.0,299.7,0.74,9.299999999999999,635.0,0.009427121102248965,941.9300811496696,1.171300459138591,804.1746025118038
11760.0,1486.0,0.299,7.7,1418.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
11760.0,4966.0,0.131,5.78,1878.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
16000.0,516.0,0.184,10.0,1756.0,0.7251631617114588,584.9877289150147,107.42469114931541,5.445561189483976
18040.0,2022.9,0.316,8.11,885.0,0.8176214648296698,542.619247801349,133.9037733963648,4.052307369973488
1720.0,3272.2,-0.1709,10.0,10650.0,0.07795503988398182,858.9008508781494,8.668734825488013,99.08030043239867
17650.0,1000.0,0.314,8.01,693.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
13720.0,2030.0,0.314,8.05,211.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
8924.0,964.0,0.536,9.979999999999999,1488.0,0.40445975344456614,706.4441067428215,48.313194334065,14.622177574475074
17650.0,1499.0,0.431,5.8500000000000005,223.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
15690.0,1089.0,0.348,14.6,489.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
17650.0,2598.0,0.315,10.01,929.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
11760.0,1493.0,0.393,5.78,986.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
11760.0,3441.0,0.109,5.78,1895.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
7100.0,3365.2,0.236,3.93,2951.0,0.3217911530094599,737.9423576666537,37.110261741348694,19.88512942349931
9800.0,846.0,0.502,10.0,1330.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
13730.0,1063.0,0.335,7.8100000000000005,1062.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
17650.0,3443.0,0.23,7.4,1174.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
19980.0,1514.0,0.086,8.11,1126.0,0.9055474981871843,490.81988172484427,170.01999397989334,2.8868362492877684
1648.0,1267.0,0.485,10.0,2030.0,0.07469180565628027,861.3720725160813,8.316314000428648,103.57618440954533
114.0,92.2,0.896,9.299999999999999,258.0,0.005166787527194144,955.9485983509389,0.6673096168665763,1432.5413184358076
490.0,2120.0,-0.012,8.0,5978.0,0.022208121827413427,916.0042777100257,2.6177480346776365,349.92072024335505
1667.0,228.0,0.838,13.100000000000001,998.0,0.07555293691081262,860.714174794763,8.409295594394482,102.35270780212589
5516.0,1325.7,0.455,9.5,2637.58,0.2500000000000254,767.2095297279967,28.14449166770353,27.25966909568979
7840.0,993.0,0.162,7.92,5059.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
10357.0,2037.4,0.291,13.4,1169.7,0.4694071791153487,682.4872917284059,57.938516404983794,11.7795092811472
16000.0,903.0,0.339,10.01,678.0,0.7251631617114588,584.9877289150147,107.42469114931541,5.445561189483976
17650.0,995.0,0.277,8.0,696.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
101.3,1454.0,0.2261,2.2,6225.0,0.004591189267585674,958.3724572618909,0.5975188502670592,1603.920038394687
112.0,92.2,0.919,9.299999999999999,284.0,0.005076142131980212,956.3182214735536,0.6563538129603745,1457.0163265453423
6860.0,4000.0,0.022,7.75,3720.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
11760.0,2489.0,0.271,5.1000000000000005,1151.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
14710.0,2016.0,0.307,7.87,641.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
1599.0,1123.0,0.423,9.96,3497.0,0.07247099347353891,863.088659277581,8.076571692107313,106.86324497323773
17650.0,2014.0,0.064,10.8,1453.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
14700.0,996.0,0.323,8.0,941.0,0.6662436548224028,608.9003957823116,93.73123539933255,6.496237814301203
4021.0,3145.0,0.101,10.0,4210.0,0.182242567077611,797.9049163148262,20.198546483965618,39.50308587542345
12407.0,1619.1,-0.018,14.1,2589.9,0.5623187092096293,648.3685689658413,73.34331235838857,8.840186625300197
15690.0,3576.0,0.348,10.0,816.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
13720.0,1505.0,0.407,8.200000000000001,503.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
12750.0,2004.0,0.203,8.0,1262.0,0.5778643944888188,642.5979576297052,76.15045398615318,8.43853088185859
2990.0,2016.0,0.399,8.0,2249.0,0.13551486584482886,822.1534138848058,14.95036387047268,54.992200926198066
12000.0,5021.1,0.341,8.11,955.0,0.5438723712835941,655.1799465527706,70.1057039157811,9.345601141668114
17650.0,1493.0,0.29,5.78,719.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
7840.0,995.0,0.343,7.8,2820.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
6860.0,1994.0,0.23,8.0,2800.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
19610.0,1299.0,0.45,10.01,317.0,0.8887781000726067,502.05747149820195,161.7232462066966,3.104423657539796
9727.0,3504.0,0.133,7.0,2858.0,0.44085387962296,692.9738799978215,53.606157293880756,12.927132161307258
8267.0,1451.0,0.1,10.6,3880.0,0.3746827411167894,717.6087899232355,44.15547133891602,16.251865695537884
814.0,1233.0,0.423,7.760000000000001,1213.0,0.03689267585207047,896.2959104489682,4.229870919221914,211.89675230416776
6963.0,664.0,0.809,9.979999999999999,987.0,0.3155819434373055,740.3850157810876,36.30927309876569,20.39107237886997
7100.0,1443.0,0.535,2.4,3228.0,0.3217911530094599,737.9423576666537,37.110261741348694,19.88512942349931
559.0,300.0,0.868,7.760000000000001,366.0,0.025335387962294093,911.2480301588547,2.963928933168968,307.4459781950872
5100.0,1048.0,0.809,2.4,2860.0,0.2311457577955275,775.3693967302559,25.888108446602327,29.950793752643555
305.0,100.0,0.823,6.0,163.0,0.013823422770124685,931.3300136678636,1.676612271996236,555.4832379694966
6893.0,6685.1,0.254,10.200000000000001,2003.2,0.31240935460481783,741.6384729913322,35.90199515381477,20.657305250416684
14700.0,2652.0,0.275,11.0,660.0,0.6662436548224028,608.9003957823116,93.73123539933255,6.496237814301203
2207.0,394.0,0.812,13.100000000000001,970.0,0.10002719361857436,843.5081569239271,11.060038219005456,76.26629675424189
14710.0,519.0,0.67,15.100000000000001,446.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
7100.0,1176.0,0.685,2.4,2950.0,0.3217911530094599,737.9423576666537,37.110261741348694,19.88512942349931
7060.0,1012.0,0.88,5.58,1990.0,0.3199782451051812,738.654131955477,36.87586051990244,20.030831051571383
6895.0,949.2,0.592,12.8,1700.3,0.3125000000000318,741.6026080444277,35.91361319646985,20.64962397371156
17650.0,1192.0,0.416,10.0,304.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
6984.0,2979.1,0.422,5.98,802.8,0.3165337200870518,740.0096993288419,36.43171706639422,20.312237767443865
941.0,127.0,0.798,12.9,934.0,0.04264865844815517,889.9167763046407,4.855244856316453,183.28978303677093
14710.0,1493.0,0.398,5.78,484.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
922.0,476.0,0.597,10.0,1990.0,0.04178752719362282,890.8366463453063,4.761832895703631,187.07851910323535
550.0,50.0,0.851,12.3,483.3,0.024927483683831398,911.8467733022147,2.918886827984813,312.39538462399037
12030.0,4024.6,0.31,8.11,966.0,0.5452320522118032,654.6789949601527,70.3410326948102,9.307213298966186
4864.0,3418.0,0.196,7.0,4036.0,0.22044960116028348,780.1141564571725,24.624300854695957,31.680662166227613
6860.0,1508.0,0.623,8.05,493.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
13720.0,308.0,0.717,10.0,728.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
15690.0,5003.0,0.336,5.8500000000000005,1121.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
10343.0,1396.7,0.113,12.8,2448.0,0.46877266134885115,682.7198725537742,57.8404031508629,11.803511652106957
10446.0,6658.0,0.093,11.2,2240.0,0.4734408992023687,681.0090565031933,58.56426151096839,11.628406795083523
5000.0,3001.2,0.395,8.11,1347.0,0.2266134880348309,777.3689539624161,25.351198370023667,30.663992392628277
7850.0,5013.0,0.134,6.07,2266.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
11790.0,2261.1,0.305,7.7,732.0,0.5343546047861313,658.6824433602208,68.47266823036601,9.61964036722189
17650.0,4951.0,0.065,5.8500000000000005,2571.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
1716.0,373.0,0.802,13.100000000000001,1013.0,0.07777374909355396,859.0366080977154,8.649150667675386,99.3203426676572
15690.0,1998.0,0.235,10.4,721.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
9800.0,1443.0,0.416,15.100000000000001,671.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
4021.0,442.0,0.809,9.979999999999999,1526.0,0.182242567077611,797.9049163148262,20.198546483965618,39.50308587542345
14000.0,2321.0,-0.014,10.0,2968.0,0.6345177664975264,621.2182739433729,87.06886131799513,7.13479267489836
6860.0,4982.0,0.293,5.8500000000000005,1360.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
5001.0,3630.0,0.285,15.2,1920.0,0.22665881073243785,777.348880270373,25.35655721713028,30.65672021693918
15690.0,772.0,0.137,10.0,2479.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
1590.0,1222.3,-0.0458,10.0,6080.0,0.07206308919507622,863.4071541279786,8.03254472122845,107.48862086583368
1373.0,611.0,0.722,7.760000000000001,998.0,0.06222806381436456,871.4199275901694,6.971374926172305,124.99972198004136
3403.0,957.0,0.572,10.0,2987.0,0.1542331399565059,812.0270291567546,17.033256340795088,47.673035203018046
12000.0,5407.0,0.065,10.01,2745.0,0.5438723712835941,655.1799465527706,70.1057039157811,9.345601141668114
7840.0,1514.0,0.245,10.8,2544.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
15690.0,1091.0,0.318,14.6,536.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
9800.0,1499.0,0.47,5.8500000000000005,512.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
9810.0,2000.0,0.048,7.75,3450.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
7850.0,2777.8,0.352,10.7,1108.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
7010.0,1258.6,0.598,8.11,1755.0,0.3177121102248329,739.5454757392854,36.58348187962185,20.21528399545904
9800.0,3982.0,0.16,3.8400000000000003,2450.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
3256.0,436.0,0.729,13.100000000000001,2053.0,0.14757070340828188,815.5592433266642,16.289112632785674,50.06775149219358
6860.0,1040.0,0.39,10.77,3090.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
12750.0,1606.0,0.092,8.0,2130.0,0.5778643944888188,642.5979576297052,76.15045398615318,8.43853088185859
14710.0,1000.0,0.303,7.87,971.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
12750.0,4000.0,0.081,8.0,2213.0,0.5778643944888188,642.5979576297052,76.15045398615318,8.43853088185859
13730.0,501.0,0.497,8.01,820.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
6992.0,3008.0,0.252,7.0,3133.0,0.3168963016679075,739.86680801231,36.47839416550313,20.282329442889424
17660.0,3277.8,0.104,7.7,2092.0,0.8003988397390227,551.1709825376719,128.35394153160235,4.294149256039533
12000.0,1248.5,0.37,8.11,1220.0,0.5438723712835941,655.1799465527706,70.1057039157811,9.345601141668114
19610.0,4982.0,-0.044,5.8500000000000005,2591.0,0.8887781000726067,502.05747149820195,161.7232462066966,3.104423657539796
11760.0,3297.0,0.192,5.8500000000000005,1138.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
9800.0,2206.0,0.144,8.0,2383.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
14700.0,4008.0,0.26,3.8400000000000003,1226.0,0.6662436548224028,608.9003957823116,93.73123539933255,6.496237814301203
13720.0,4907.0,0.112,4.75,3015.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
9800.0,1655.0,0.375,8.5,1395.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
14710.0,1990.0,-0.128,7.82,3675.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
6860.0,3441.0,0.294,5.78,2338.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
6937.0,1113.0,0.762,5.98,461.2,0.31440355329952435,740.8501515309042,36.15784277074745,20.489334948108947
290.0,198.0,0.733,6.0,491.0,0.013143582306020191,932.8106274530925,1.5991628047779496,583.3118583461658
3089.0,994.0,0.614,10.0,2011.0,0.14000181290791852,819.6668776989883,15.447484283196923,53.06151232602871
7030.0,1012.0,0.9,5.58,1260.0,0.3186185641769722,739.1887194531164,36.70035054781424,20.14118961861361
3030.0,397.0,0.696,9.99,3403.0,0.1373277737491075,821.1439365156941,15.151062494347201,54.197118969185134
904.0,61.0,0.861,10.0,318.0,0.04097171863669742,891.7186645111643,4.673293699334364,190.81160352454958
19620.0,3333.3,0.435,5.8500000000000005,542.0,0.8892313270486764,501.76425912797146,161.93565987866165,3.0985408618703456
1657.0,371.0,0.812,10.0,992.0,0.07509970993474295,861.0599099320012,8.360356389499152,102.99320624818306
400.0,150.0,0.751,6.0,550.0,0.01812907904278647,922.8905750639849,2.16270979035779,426.72880993029844
6895.0,1885.0,0.032,12.8,3612.0,0.3125000000000318,741.6026080444277,35.91361319646985,20.64962397371156
9800.0,668.0,0.766,10.4,732.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
1912.0,415.0,0.766,13.100000000000001,970.0,0.08665699782451933,852.5791884877652,9.609683772916553,88.72083708837864
6860.0,4008.0,0.271,8.01,2134.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
6860.0,1996.0,0.0,10.8,4489.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
12000.0,1511.5,0.374,8.11,385.0,0.5438723712835941,655.1799465527706,70.1057039157811,9.345601141668114
6860.0,2019.0,0.372,8.0,2400.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
7850.0,1998.0,0.456,8.0,1039.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
11760.0,2008.0,0.188,10.8,1381.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
9800.0,7559.0,0.088,3.8400000000000003,2751.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
14700.0,1004.0,0.385,16.0,400.0,0.6662436548224028,608.9003957823116,93.73123539933255,6.496237814301203
4900.0,1001.0,0.706,8.0,1793.0,0.22208121827413427,779.384511560518,24.816348684583176,31.40609126131034
6860.0,3359.0,0.453,5.8500000000000005,815.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
14710.0,786.1,0.456,10.4,500.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
11760.0,1514.0,-0.063,10.8,3327.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
13720.0,2784.0,0.164,8.05,1123.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
17650.0,2002.0,-0.164,10.8,2442.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
100.0,543.6,0.63,4.8,1199.0,0.004532269760696618,958.6315057778297,0.5903439801085902,1623.8524285476667
17700.0,2684.0,0.002,8.0,2298.0,0.8022117476433014,550.2885374620565,128.92206334959903,4.268381401636697
117.0,119.3,0.878,9.299999999999999,314.0,0.005302755620015043,955.4019962080289,0.6837201567070855,1397.3582420173336
5171.0,1328.9,0.439,12.8,2432.2,0.2343636693256221,773.9590755734127,26.27058336184732,29.461054020499255
6870.0,2027.8,0.395,9.51,1824.0,0.31136693255985765,742.0511418862062,35.768465423735464,20.745959690901117
1187.0,290.0,0.937,7.760000000000001,604.0,0.05379804205946885,878.89029620929,6.061508607866551,144.9953061303381
15690.0,1175.0,0.068,10.0,1654.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
13720.0,4160.0,0.043,4.720000000000001,3059.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
1024.0,1825.0,0.1644,15.82,3048.0,0.046410442349533364,886.023483446241,5.26281822268256,168.35532711875004
14700.0,3213.0,0.072,8.0,2004.0,0.6662436548224028,608.9003957823116,93.73123539933255,6.496237814301203
7850.0,1530.6,0.51,10.7,689.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
2040.0,147.0,0.907,10.0,513.0,0.092458303118211,848.5565241531673,10.238198384379125,82.88143013988162
8274.0,2631.0,0.066,12.8,2634.0,0.37500000000003814,717.48895109013,44.19900384009429,16.233147554318258
6860.0,5029.0,0.255,5.78,2291.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
9800.0,3169.0,0.094,8.0,2324.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
6860.0,1015.0,0.8,7.779999999999999,430.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
4992.0,1450.0,0.479,15.2,1705.0,0.22625090645397516,777.5296011447427,25.30833500783229,30.722273942719543
7100.0,1212.2,0.78,3.93,1757.0,0.3217911530094599,737.9423576666537,37.110261741348694,19.88512942349931
3158.0,474.0,0.895,7.760000000000001,972.0,0.1431290790427992,817.9569163607354,15.794750007247165,51.7866326460013
13720.0,2772.0,0.477,8.05,210.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
7840.0,2199.0,0.318,6.07,2210.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
13790.0,5356.2,-0.258,5.74,7507.9,0.6250000000000636,624.8579813954788,85.15223372759066,7.338127892151994
19620.0,2719.4,0.35,10.4,709.0,0.8892313270486764,501.76425912797146,161.93565987866165,3.0985408618703456
9810.0,1001.0,0.413,7.99,1870.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
19610.0,1999.0,0.383,8.200000000000001,623.0,0.8887781000726067,502.05747149820195,161.7232462066966,3.104423657539796
10343.0,5438.0,0.034,12.8,2968.0,0.46877266134885115,682.7198725537742,57.8404031508629,11.803511652106957
13720.0,4444.0,-0.112,3.9899999999999998,5940.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
15700.0,3444.4,0.248,8.0,1244.0,0.7115663524293689,590.6553911106628,104.09084995383218,5.674421828360884
113.0,92.2,0.917,9.299999999999999,258.0,0.005121464829587178,956.1328776210694,0.6618332798119017,1444.673313939139
14710.0,2750.0,0.117,7.7,1488.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
7840.0,993.0,0.374,7.92,3209.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
2540.0,1434.0,0.475,10.0,2008.0,0.11511965192169409,834.0144189582142,12.706294348922004,65.63789536553367
13720.0,3441.0,0.088,5.78,2203.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
9570.0,4270.9,0.279,5.45,959.6,0.4337382160986663,695.5962069324333,52.551867682988,13.236374606674742
17650.0,2116.0,-0.128,10.0,2577.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
17650.0,1511.0,0.474,8.05,212.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
15690.0,4997.0,0.324,5.78,1467.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
14710.0,1999.0,0.135,7.87,1381.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
9800.0,1010.0,0.571,8.030000000000001,686.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
3481.0,332.0,0.84,10.0,1524.0,0.15776831036984926,810.182340228638,17.429414212105304,46.48362419810642
6860.0,2008.0,0.41,10.75,1267.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
14710.0,2004.0,0.318,8.0,561.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
9810.0,1000.0,0.525,8.01,1025.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
11760.0,4444.0,-0.12,3.9899999999999998,8113.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
7030.0,1755.0,0.29,10.77,2550.0,0.3186185641769722,739.1887194531164,36.70035054781424,20.14118961861361
15690.0,830.0,0.482,14.6,326.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
7850.0,1001.0,0.637,8.0,1394.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
2785.0,1032.0,0.587,10.0,2011.0,0.1262237128354008,827.4359470920239,13.925027871543701,59.42077493309146
17650.0,4774.0,0.051,7.95,2698.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
17660.0,3416.7,0.183,10.4,1360.0,0.8003988397390227,551.1709825376719,128.35394153160235,4.294149256039533
13720.0,1499.0,0.295,5.8500000000000005,886.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
6870.0,650.0,0.879,12.6,939.0,0.31136693255985765,742.0511418862062,35.768465423735464,20.745959690901117
6860.0,3441.0,0.137,5.78,3209.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
13720.0,1705.0,-0.025,10.0,2737.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
16020.0,2509.0,0.366,8.11,433.0,0.7260696156635982,584.6060953230874,107.65108501024167,5.430563893224758
15990.0,3004.4,0.174,8.11,1495.0,0.7247099347353891,585.1783609800966,107.31169320818474,5.4530717341757935
20000.0,754.1,0.217,8.11,614.0,0.9064539521393236,490.18783526255623,170.49669147405464,2.8750577563972883
11760.0,2033.0,0.333,10.75,391.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
13730.0,500.0,0.65,8.01,572.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
17650.0,2033.0,0.335,10.75,590.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
11760.0,985.0,0.31,7.95,1477.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
13720.0,2789.0,0.222,7.77,1011.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
9800.0,3198.0,0.109,6.07,2491.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
17650.0,2033.0,0.252,10.75,961.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
6963.0,638.0,0.636,9.979999999999999,2350.0,0.3155819434373055,740.3850157810876,36.30927309876569,20.39107237886997
5001.0,1190.0,0.532,15.100000000000001,1424.0,0.22665881073243785,777.348880270373,25.35655721713028,30.65672021693918
14700.0,1604.0,0.047,6.07,2126.0,0.6662436548224028,608.9003957823116,93.73123539933255,6.496237814301203
11132.0,2034.0,0.067,14.1,2369.1,0.5045322697607475,669.6227252543528,63.50972245506294,10.54362543826502
303.0,60.0,0.725,8.0,199.0,0.013732777374910752,931.5246895153032,1.6662981965960566,559.0384070619763
804.0,336.0,0.645,10.0,1519.0,0.036439448876000806,896.8230710562385,4.180517645673628,214.52440751789453
17650.0,4951.0,0.049,5.8500000000000005,2698.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
7840.0,7460.0,0.167,3.8400000000000003,3520.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
17650.0,3621.0,0.246,7.95,1267.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
7030.0,3878.0,0.082,6.22,5382.0,0.3186185641769722,739.1887194531164,36.70035054781424,20.14118961861361
745.0,573.0,0.914,3.94,422.0,0.033765409717189804,900.017681300883,3.8889340522975755,231.43043034354213
17650.0,498.0,0.448,10.8,423.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
13720.0,3002.0,-0.23,7.82,6289.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
9800.0,1495.0,0.268,7.95,2337.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
17650.0,1007.0,-0.078,10.8,1416.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
11760.0,2310.0,0.312,8.200000000000001,809.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
9800.0,5015.0,0.197,3.8400000000000003,2481.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
14700.0,2179.0,0.232,11.0,843.0,0.6662436548224028,608.9003957823116,93.73123539933255,6.496237814301203
3000.0,381.0,0.981,10.01,589.0,0.13596809282089853,821.9004215420163,15.000518633607255,54.79146698972297
15690.0,2478.0,0.289,14.6,689.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
7850.0,2201.0,0.138,8.0,3125.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
14700.0,2190.0,0.078,8.0,1793.0,0.6662436548224028,608.9003957823116,93.73123539933255,6.496237814301203
7030.0,976.0,0.357,12.8,2878.0,0.3186185641769722,739.1887194531164,36.70035054781424,20.14118961861361
3354.0,1652.0,0.456,10.0,2501.0,0.15201232777376456,813.1961647831388,16.784855220560235,48.44820846515448
14000.0,1250.6,0.371,8.11,652.0,0.6345177664975264,621.2182739433729,87.06886131799513,7.13479267489836
7850.0,4008.0,0.237,3.8400000000000003,2740.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
18020.0,3013.7,0.199,8.11,1558.0,0.8167150108775305,543.079152787461,133.60280505311349,4.064878372662618
6888.0,1451.0,0.141,10.6,3975.0,0.312182741116783,741.7281488406296,35.872954784299885,20.676527855052896
1402.0,1383.0,0.446,10.0,2035.0,0.06354242204496659,870.3091312306083,7.113176715839825,122.35168139329072
17650.0,3308.0,0.16,5.8500000000000005,1609.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
12750.0,1579.0,0.131,8.0,2006.0,0.5778643944888188,642.5979576297052,76.15045398615318,8.43853088185859
9800.0,558.0,0.791,10.01,724.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
6870.0,1016.7,0.581,10.8,2105.0,0.31136693255985765,742.0511418862062,35.768465423735464,20.745959690901117
13720.0,2781.0,0.093,10.8,1546.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
9800.0,1528.0,0.388,10.75,786.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
10000.0,351.0,0.883,10.0,776.0,0.4532269760696618,688.423692322029,55.46308524399162,12.412286285437153
13048.0,2032.5,0.222,13.4,781.9,0.5913705583756946,637.5563872836732,78.651438234157,8.106099539916528
11029.0,1015.6,0.368,14.1,1306.0,0.49986403190722994,671.3324701276346,62.75288399242705,10.698033738316317
